id,nome,sobrenome,sexo,pai,mae,nascimento
21060,Marcelo,Sousa Moura,M,6794,3628,2020-04-03 00:00:00
21061,Maitê,Sousa Moura,F,6794,3628,2020-12-19 00:00:00
21062,Maria Julia,Sousa Moura,F,6794,3628,2020-04-07 00:00:00
21063,Aylla,Sousa Moura,F,6794,3628,2020-10-12 00:00:00
21064,Heloisa,Sousa Moura,F,6794,3628,2020-12-14 00:00:00
21065,Luiz Miguel,Sousa Carvalho,M,6793,6832,2020-11-17 00:00:00
21066,Heitor,Sousa Carvalho,M,6793,6832,2020-08-15 00:00:00
21067,Vinicius,Sousa Carvalho,M,6793,6832,2020-02-03 00:00:00
21068,João Vitor,Sousa Carvalho,M,6793,6832,2020-10-21 00:00:00
21069,Sofia,Sousa Carvalho,F,6793,6832,2020-05-15 00:00:00
21070,Maria Eduarda,Sousa Carvalho,F,6793,6832,2020-10-10 00:00:00
21071,Ana Vitória,Sousa Carvalho,F,6793,6832,2020-06-21 00:00:00
21072,Ana Vitória,Sousa Carvalho,F,6793,6832,2020-02-01 00:00:00
21073,João Miguel,Sousa Rodrigues,M,6789,5909,2020-07-17 00:00:00
21074,João Pedro,Sousa Rodrigues,M,6789,5909,2020-02-08 00:00:00
21075,Joaquim,Sousa Rodrigues,M,6789,5909,2020-02-11 00:00:00
21076,Gustavo,Sousa Rodrigues,M,6789,5909,2020-12-07 00:00:00
21077,Emilly,Sousa Rodrigues,F,6789,5909,2020-05-25 00:00:00
21078,Hadassa,Sousa Rodrigues,F,6789,5909,2020-05-19 00:00:00
21079,Gabrielly,Sousa Rodrigues,F,6789,5909,2020-09-09 00:00:00
21080,Stella,Sousa Rodrigues,F,6789,5909,2020-03-28 00:00:00
21081,Léo,Sousa Barbosa,M,6788,4001,2020-10-02 00:00:00
21082,Theodoro,Sousa Barbosa,M,6788,4001,2020-11-27 00:00:00
21083,Antony,Sousa Barbosa,M,6788,4001,2020-06-08 00:00:00
21084,Rhavi,Sousa Barbosa,M,6788,4001,2020-07-14 00:00:00
21085,Maria Julia,Sousa Barbosa,F,6788,4001,2020-01-11 00:00:00
21086,Maria Flor,Sousa Barbosa,F,6788,4001,2020-06-25 00:00:00
21087,Julia,Sousa Barbosa,F,6788,4001,2020-02-02 00:00:00
21088,Jade,Sousa Barbosa,F,6788,4001,2020-06-09 00:00:00
21089,Erick,Sousa Barbosa,M,6787,8056,2020-05-13 00:00:00
21090,Pedro Miguel,Sousa Barbosa,M,6787,8056,2020-05-25 00:00:00
21091,Ravi Lucca,Sousa Barbosa,M,6787,8056,2020-04-04 00:00:00
21092,Gael,Sousa Barbosa,M,6787,8056,2020-12-09 00:00:00
21093,Maitê,Sousa Barbosa,F,6787,8056,2020-09-01 00:00:00
21094,Joana,Sousa Barbosa,F,6787,8056,2020-08-19 00:00:00
21095,Heloísa,Sousa Barbosa,F,6787,8056,2020-08-17 00:00:00
21096,Pietra,Sousa Barbosa,F,6787,8056,2020-08-05 00:00:00
21097,Mathias,Sousa Barbosa,M,6783,3526,2020-10-06 00:00:00
21098,Antony,Sousa Barbosa,M,6783,3526,2020-01-14 00:00:00
21099,Luan,Sousa Barbosa,M,6783,3526,2020-09-27 00:00:00
21100,Vitor,Sousa Barbosa,M,6783,3526,2020-11-10 00:00:00
21101,Clara,Sousa Barbosa,F,6783,3526,2020-09-20 00:00:00
21102,Lívia,Sousa Barbosa,F,6783,3526,2020-07-22 00:00:00
21103,Luna,Sousa Barbosa,F,6783,3526,2020-02-20 00:00:00
21104,Bianca,Sousa Barbosa,F,6783,3526,2020-09-02 00:00:00
21105,Pedro Lucas,Sousa Barbosa,M,6782,2844,2020-08-05 00:00:00
21106,Pedro Henrique,Sousa Barbosa,M,6782,2844,2020-05-07 00:00:00
21107,Leonardo,Sousa Barbosa,M,6782,2844,2020-11-08 00:00:00
21108,Théo,Sousa Barbosa,M,6782,2844,2020-02-07 00:00:00
21109,Olivia,Sousa Barbosa,F,6782,2844,2020-07-18 00:00:00
21110,Isabelly,Sousa Barbosa,F,6782,2844,2020-12-16 00:00:00
21111,Clara,Sousa Barbosa,F,6782,2844,2020-08-21 00:00:00
21112,Allana,Sousa Barbosa,F,6782,2844,2020-06-28 00:00:00
21113,Ravi,Sousa Mota,M,6781,9264,2020-05-02 00:00:00
21114,Pedro Lucas,Sousa Mota,M,6781,9264,2020-11-11 00:00:00
21115,João Lucas,Sousa Mota,M,6781,9264,2020-09-10 00:00:00
21116,Ravy,Sousa Mota,M,6781,9264,2020-03-04 00:00:00
21117,Maria Alice,Sousa Mota,F,6781,9264,2020-11-23 00:00:00
21118,Clarice,Sousa Mota,F,6781,9264,2020-02-19 00:00:00
21119,Emilly,Sousa Mota,F,6781,9264,2020-12-07 00:00:00
21120,Maria Cecília,Sousa Mota,F,6781,9264,2020-10-10 00:00:00
21121,Alexandre,Moura Barbosa,M,6777,3552,2020-03-08 00:00:00
21122,João Guilherme,Moura Barbosa,M,6777,3552,2020-07-10 00:00:00
21123,Brayan,Moura Barbosa,M,6777,3552,2020-02-08 00:00:00
21124,Ravy,Moura Barbosa,M,6777,3552,2020-08-22 00:00:00
21125,Bianca,Moura Barbosa,F,6777,3552,2020-01-02 00:00:00
21126,Ana Vitória,Moura Barbosa,F,6777,3552,2020-08-06 00:00:00
21127,Ana Julia,Moura Barbosa,F,6777,3552,2020-05-09 00:00:00
21128,Marina,Moura Barbosa,F,6777,3552,2020-05-14 00:00:00
21129,João Guilherme,Carvalho Barbosa,M,6776,6222,2020-08-13 00:00:00
21130,José,Carvalho Barbosa,M,6776,6222,2020-12-18 00:00:00
21131,Theo,Carvalho Barbosa,M,6776,6222,2020-10-27 00:00:00
21132,Benjamin,Carvalho Barbosa,M,6776,6222,2020-05-09 00:00:00
21133,Ana Laura,Carvalho Barbosa,F,6776,6222,2020-09-12 00:00:00
21134,Isis,Carvalho Barbosa,F,6776,6222,2020-01-08 00:00:00
21135,Clara,Carvalho Barbosa,F,6776,6222,2020-10-04 00:00:00
21136,Amanda,Carvalho Barbosa,F,6776,6222,2020-07-16 00:00:00
21137,João Gabriel,Lima Barbosa,M,6775,7439,2020-03-19 00:00:00
21138,Leandro,Lima Barbosa,M,6775,7439,2020-11-04 00:00:00
21139,Théo,Lima Barbosa,M,6775,7439,2020-04-22 00:00:00
21140,Luigi,Lima Barbosa,M,6775,7439,2020-10-05 00:00:00
21141,Cecília,Lima Barbosa,F,6775,7439,2020-06-18 00:00:00
21142,Stephany,Lima Barbosa,F,6775,7439,2020-02-02 00:00:00
21143,Luísa,Lima Barbosa,F,6775,7439,2020-02-24 00:00:00
21144,Pietra,Lima Barbosa,F,6775,7439,2020-03-05 00:00:00
21145,Matheus,Lima Carvalho,M,6771,7115,2020-03-19 00:00:00
21146,Isaque,Lima Carvalho,M,6771,7115,2020-04-14 00:00:00
21147,Yan,Lima Carvalho,M,6771,7115,2020-01-25 00:00:00
21148,Rodrigo,Lima Carvalho,M,6771,7115,2020-04-15 00:00:00
21149,Ester,Lima Carvalho,F,6771,7115,2020-04-19 00:00:00
21150,Brenda,Lima Carvalho,F,6771,7115,2020-12-01 00:00:00
21151,Marina,Lima Carvalho,F,6771,7115,2020-04-25 00:00:00
21152,Valentina,Lima Carvalho,F,6771,7115,2020-12-17 00:00:00
21153,Gustavo,Lima Carvalho,M,6770,7492,2020-10-26 00:00:00
21154,Caio,Lima Carvalho,M,6770,7492,2020-05-26 00:00:00
21155,Davi Lucca,Lima Carvalho,M,6770,7492,2020-03-12 00:00:00
21156,Murilo,Lima Carvalho,M,6770,7492,2020-02-14 00:00:00
21157,Bella,Lima Carvalho,F,6770,7492,2020-09-13 00:00:00
21158,Raquel,Lima Carvalho,F,6770,7492,2020-01-12 00:00:00
21159,Gabrielly,Lima Carvalho,F,6770,7492,2020-03-04 00:00:00
21160,Lívia,Lima Carvalho,F,6770,7492,2020-12-04 00:00:00
21161,Bryan,Lima Carvalho,M,6769,4732,2020-01-20 00:00:00
21162,Benício,Lima Carvalho,M,6769,4732,2020-05-17 00:00:00
21163,Benicio,Lima Carvalho,M,6769,4732,2020-08-26 00:00:00
21164,Ryan,Lima Carvalho,M,6769,4732,2020-10-05 00:00:00
21165,Helena,Lima Carvalho,F,6769,4732,2020-12-06 00:00:00
21166,Maria Cecília,Lima Carvalho,F,6769,4732,2020-05-02 00:00:00
21167,Clarice,Lima Carvalho,F,6769,4732,2020-05-04 00:00:00
21168,Ana Beatriz,Lima Carvalho,F,6769,4732,2020-03-24 00:00:00
21169,Marcelo,Barbosa Lima,M,6765,9328,2020-12-03 00:00:00
21170,Davi,Barbosa Lima,M,6765,9328,2020-02-08 00:00:00
21171,Theo,Barbosa Lima,M,6765,9328,2020-04-01 00:00:00
21172,Gustavo Henrique,Barbosa Lima,M,6765,9328,2020-09-28 00:00:00
21173,Alana,Barbosa Lima,F,6765,9328,2020-05-09 00:00:00
21174,Maria Clara,Barbosa Lima,F,6765,9328,2020-05-14 00:00:00
21175,Clara,Barbosa Lima,F,6765,9328,2020-05-13 00:00:00
21176,Alice,Barbosa Lima,F,6765,9328,2020-02-13 00:00:00
21177,Asafe,Carvalho Lima,M,6764,5610,2020-02-20 00:00:00
21178,Lucas Gabriel,Carvalho Lima,M,6764,5610,2020-04-07 00:00:00
21179,Cauê,Carvalho Lima,M,6764,5610,2020-08-18 00:00:00
21180,Anthony,Carvalho Lima,M,6764,5610,2020-06-14 00:00:00
21181,Gabriela,Carvalho Lima,F,6764,5610,2020-11-22 00:00:00
21182,Ana Cecília,Carvalho Lima,F,6764,5610,2020-02-27 00:00:00
21183,Aurora,Carvalho Lima,F,6764,5610,2020-02-26 00:00:00
21184,Aurora,Carvalho Lima,F,6764,5610,2020-08-17 00:00:00
21185,Pedro Lucas,Carvalho Lima,M,6763,5440,2020-07-03 00:00:00
21186,Alexandre,Carvalho Lima,M,6763,5440,2020-10-02 00:00:00
21187,Caleb,Carvalho Lima,M,6763,5440,2020-09-10 00:00:00
21188,Ravi,Carvalho Lima,M,6763,5440,2020-12-11 00:00:00
21189,Maria Helena,Carvalho Lima,F,6763,5440,2020-06-09 00:00:00
21190,Melissa,Carvalho Lima,F,6763,5440,2020-03-18 00:00:00
21191,Rebeca,Carvalho Lima,F,6763,5440,2020-01-16 00:00:00
21192,Ana Luiza,Carvalho Lima,F,6763,5440,2020-08-14 00:00:00
21193,Yan,Sousa Lima,M,6759,4642,2020-07-24 00:00:00
21194,Kevin,Sousa Lima,M,6759,4642,2020-06-15 00:00:00
21195,João Felipe,Sousa Lima,M,6759,4642,2020-02-11 00:00:00
21196,Brayan,Sousa Lima,M,6759,4642,2020-09-21 00:00:00
21197,Melina,Sousa Lima,F,6759,4642,2020-02-20 00:00:00
21198,Júlia,Sousa Lima,F,6759,4642,2020-10-14 00:00:00
21199,Stephany,Sousa Lima,F,6759,4642,2020-03-07 00:00:00
21200,Sofia,Sousa Lima,F,6759,4642,2020-08-09 00:00:00
21201,José,Sousa Moura,M,6758,9407,2020-12-16 00:00:00
21202,Pedro Lucas,Sousa Moura,M,6758,9407,2020-10-14 00:00:00
21203,Benjamim,Sousa Moura,M,6758,9407,2020-04-08 00:00:00
21204,João Guilherme,Sousa Moura,M,6758,9407,2020-06-12 00:00:00
21205,Stella,Sousa Moura,F,6758,9407,2020-12-28 00:00:00
21206,Kamilly,Sousa Moura,F,6758,9407,2020-05-12 00:00:00
21207,Mariah,Sousa Moura,F,6758,9407,2020-01-08 00:00:00
21208,Alice,Sousa Moura,F,6758,9407,2020-02-22 00:00:00
21209,Alexandre,Sousa Moura,M,6757,5952,2020-06-17 00:00:00
21210,Antônio,Sousa Moura,M,6757,5952,2020-01-20 00:00:00
21211,Cauê,Sousa Moura,M,6757,5952,2020-05-08 00:00:00
21212,Anthony Gabriel,Sousa Moura,M,6757,5952,2020-11-19 00:00:00
21213,Sophie,Sousa Moura,F,6757,5952,2020-09-07 00:00:00
21214,Alícia,Sousa Moura,F,6757,5952,2020-01-12 00:00:00
21215,Catarina,Sousa Moura,F,6757,5952,2020-10-06 00:00:00
21216,Alana,Sousa Moura,F,6757,5952,2020-11-22 00:00:00
21217,Breno,Sousa Lima,M,6753,4715,2020-04-15 00:00:00
21218,Antônio,Sousa Lima,M,6753,4715,2020-06-21 00:00:00
21219,Luan,Sousa Lima,M,6753,4715,2020-08-09 00:00:00
21220,Benjamin,Sousa Lima,M,6753,4715,2020-06-05 00:00:00
21221,Ágatha,Sousa Lima,F,6753,4715,2020-03-17 00:00:00
21222,Ana Beatriz,Sousa Lima,F,6753,4715,2020-02-21 00:00:00
21223,Bruna,Sousa Lima,F,6753,4715,2020-11-07 00:00:00
21224,Maysa,Sousa Lima,F,6753,4715,2020-06-05 00:00:00
21225,Gustavo,Sousa Lima,M,6752,6468,2020-03-11 00:00:00
21226,Noah,Sousa Lima,M,6752,6468,2020-02-17 00:00:00
21227,Pedro Henrique,Sousa Lima,M,6752,6468,2020-07-21 00:00:00
21228,Dante,Sousa Lima,M,6752,6468,2020-06-26 00:00:00
21229,Antonella,Sousa Lima,F,6752,6468,2020-02-12 00:00:00
21230,Helena,Sousa Lima,F,6752,6468,2020-09-27 00:00:00
21231,Caroline,Sousa Lima,F,6752,6468,2020-08-14 00:00:00
21232,Maria Laura,Sousa Lima,F,6752,6468,2020-10-03 00:00:00
21233,André,Sousa Barbosa,M,6751,9310,2020-04-14 00:00:00
21234,Renan,Sousa Barbosa,M,6751,9310,2020-09-20 00:00:00
21235,Josué,Sousa Barbosa,M,6751,9310,2020-08-28 00:00:00
21236,Eduardo,Sousa Barbosa,M,6751,9310,2020-05-19 00:00:00
21237,Laura,Sousa Barbosa,F,6751,9310,2020-01-19 00:00:00
21238,Alana,Sousa Barbosa,F,6751,9310,2020-06-20 00:00:00
21239,Pietra,Sousa Barbosa,F,6751,9310,2020-10-09 00:00:00
21240,Lorena,Sousa Barbosa,F,6751,9310,2020-10-28 00:00:00
21241,Luan,Sousa Moura,M,6747,5111,2020-03-02 00:00:00
21242,João Gabriel,Sousa Moura,M,6747,5111,2020-02-05 00:00:00
21243,João Felipe,Sousa Moura,M,6747,5111,2020-02-11 00:00:00
21244,Léo,Sousa Moura,M,6747,5111,2020-07-23 00:00:00
21245,Bella,Sousa Moura,F,6747,5111,2020-05-10 00:00:00
21246,Bárbara,Sousa Moura,F,6747,5111,2020-09-12 00:00:00
21247,Lorena,Sousa Moura,F,6747,5111,2020-03-06 00:00:00
21248,Ana Sophia,Sousa Moura,F,6747,5111,2020-12-01 00:00:00
21249,Yuri,Sousa Barbosa,M,6746,4974,2020-09-04 00:00:00
21250,Augusto,Sousa Barbosa,M,6746,4974,2020-07-19 00:00:00
21251,Lucas,Sousa Barbosa,M,6746,4974,2020-10-20 00:00:00
21252,Erick,Sousa Barbosa,M,6746,4974,2020-06-01 00:00:00
21253,Pietra,Sousa Barbosa,F,6746,4974,2020-09-12 00:00:00
21254,Maria Eduarda,Sousa Barbosa,F,6746,4974,2020-03-06 00:00:00
21255,Ayla,Sousa Barbosa,F,6746,4974,2020-11-28 00:00:00
21256,Maria Luísa,Sousa Barbosa,F,6746,4974,2020-01-17 00:00:00
21257,Gustavo Henrique,Sousa Moura,M,6745,3292,2020-10-28 00:00:00
21258,Arthur,Sousa Moura,M,6745,3292,2020-02-26 00:00:00
21259,Davi Lucas,Sousa Moura,M,6745,3292,2020-08-26 00:00:00
21260,Benjamim,Sousa Moura,M,6745,3292,2020-12-18 00:00:00
21261,Camila,Sousa Moura,F,6745,3292,2020-12-26 00:00:00
21262,Maria Eduarda,Sousa Moura,F,6745,3292,2020-06-26 00:00:00
21263,Júlia,Sousa Moura,F,6745,3292,2020-08-13 00:00:00
21264,Gabriela,Sousa Moura,F,6745,3292,2020-12-26 00:00:00
21265,Luan,Sousa Moura,M,6741,9468,2020-11-01 00:00:00
21266,Gustavo,Sousa Moura,M,6741,9468,2020-07-07 00:00:00
21267,Matheus,Sousa Moura,M,6741,9468,2020-10-02 00:00:00
21268,Pedro,Sousa Moura,M,6741,9468,2020-10-25 00:00:00
21269,Luara,Sousa Moura,F,6741,9468,2020-03-01 00:00:00
21270,Mirella,Sousa Moura,F,6741,9468,2020-01-28 00:00:00
21271,Maria Flor,Sousa Moura,F,6741,9468,2020-07-01 00:00:00
21272,Caroline,Sousa Moura,F,6741,9468,2020-08-05 00:00:00
21273,Samuel,Sousa Moura,M,6740,8891,2020-11-23 00:00:00
21274,Rhavi,Sousa Moura,M,6740,8891,2020-07-19 00:00:00
21275,Mateus,Sousa Moura,M,6740,8891,2020-11-18 00:00:00
21276,Fernando,Sousa Moura,M,6740,8891,2020-09-24 00:00:00
21277,Luiza,Sousa Moura,F,6740,8891,2020-11-26 00:00:00
21278,Esther,Sousa Moura,F,6740,8891,2020-02-28 00:00:00
21279,Emanuelly,Sousa Moura,F,6740,8891,2020-12-18 00:00:00
21280,Rafaela,Sousa Moura,F,6740,8891,2020-04-08 00:00:00
21281,Felipe,Sousa Lima,M,6739,6450,2020-09-21 00:00:00
21282,Davi Lucas,Sousa Lima,M,6739,6450,2020-01-12 00:00:00
21283,Dom,Sousa Lima,M,6739,6450,2020-02-08 00:00:00
21284,Enzo Gabriel,Sousa Lima,M,6739,6450,2020-01-20 00:00:00
21285,Ana Luiza,Sousa Lima,F,6739,6450,2020-04-18 00:00:00
21286,Laura,Sousa Lima,F,6739,6450,2020-06-22 00:00:00
21287,Milena,Sousa Lima,F,6739,6450,2020-10-24 00:00:00
21288,Laura,Sousa Lima,F,6739,6450,2020-02-12 00:00:00
21289,Luiz Miguel,Sousa Barbosa,M,6735,9100,2020-10-08 00:00:00
21290,Luiz Fernando,Sousa Barbosa,M,6735,9100,2020-04-06 00:00:00
21291,Yan,Sousa Barbosa,M,6735,9100,2020-03-27 00:00:00
21292,Samuel,Sousa Barbosa,M,6735,9100,2020-06-25 00:00:00
21293,Maria Sophia,Sousa Barbosa,F,6735,9100,2020-03-23 00:00:00
21294,Ana,Sousa Barbosa,F,6735,9100,2020-07-19 00:00:00
21295,Ana Julia,Sousa Barbosa,F,6735,9100,2020-07-01 00:00:00
21296,Beatriz,Sousa Barbosa,F,6735,9100,2020-12-28 00:00:00
21297,Guilherme,Sousa Barbosa,M,6734,4780,2020-09-15 00:00:00
21298,Gustavo Henrique,Sousa Barbosa,M,6734,4780,2020-02-07 00:00:00
21299,José Pedro,Sousa Barbosa,M,6734,4780,2020-05-04 00:00:00
21300,Joaquim,Sousa Barbosa,M,6734,4780,2020-08-26 00:00:00
21301,Ágatha,Sousa Barbosa,F,6734,4780,2020-04-06 00:00:00
21302,Laís,Sousa Barbosa,F,6734,4780,2020-06-09 00:00:00
21303,Carolina,Sousa Barbosa,F,6734,4780,2020-11-09 00:00:00
21304,Sofia,Sousa Barbosa,F,6734,4780,2020-01-25 00:00:00
21305,Yan,Sousa Mota,M,6733,7870,2020-02-17 00:00:00
21306,Bento,Sousa Mota,M,6733,7870,2020-06-23 00:00:00
21307,Paulo,Sousa Mota,M,6733,7870,2020-06-10 00:00:00
21308,Diogo,Sousa Mota,M,6733,7870,2020-06-25 00:00:00
21309,Melissa,Sousa Mota,F,6733,7870,2020-11-16 00:00:00
21310,Lara,Sousa Mota,F,6733,7870,2020-08-21 00:00:00
21311,Stephany,Sousa Mota,F,6733,7870,2020-07-17 00:00:00
21312,Rebeca,Sousa Mota,F,6733,7870,2020-02-04 00:00:00
21313,Otto,Almeida Barbosa,M,6729,8280,2020-02-06 00:00:00
21314,Luigi,Almeida Barbosa,M,6729,8280,2020-09-26 00:00:00
21315,Pedro Miguel,Almeida Barbosa,M,6729,8280,2020-05-03 00:00:00
21316,João Felipe,Almeida Barbosa,M,6729,8280,2020-02-19 00:00:00
21317,Lara,Almeida Barbosa,F,6729,8280,2020-05-25 00:00:00
21318,Emilly,Almeida Barbosa,F,6729,8280,2020-04-24 00:00:00
21319,Catarina,Almeida Barbosa,F,6729,8280,2020-04-05 00:00:00
21320,Sabrina,Almeida Barbosa,F,6729,8280,2020-01-20 00:00:00
21321,Heitor,Almeida Mota,M,6728,8087,2020-06-07 00:00:00
21322,Vinícius,Almeida Mota,M,6728,8087,2020-11-08 00:00:00
21323,João Lucas,Almeida Mota,M,6728,8087,2020-05-14 00:00:00
21324,Levi,Almeida Mota,M,6728,8087,2020-10-03 00:00:00
21325,Bárbara,Almeida Mota,F,6728,8087,2020-01-19 00:00:00
21326,Caroline,Almeida Mota,F,6728,8087,2020-06-08 00:00:00
21327,Ana Vitória,Almeida Mota,F,6728,8087,2020-07-24 00:00:00
21328,Hadassa,Almeida Mota,F,6728,8087,2020-06-15 00:00:00
21329,Miguel,Almeida Lima,M,6727,6473,2020-11-20 00:00:00
21330,Bernardo,Almeida Lima,M,6727,6473,2020-05-19 00:00:00
21331,Otávio,Almeida Lima,M,6727,6473,2020-11-20 00:00:00
21332,João Gabriel,Almeida Lima,M,6727,6473,2020-09-15 00:00:00
21333,Marina,Almeida Lima,F,6727,6473,2020-01-06 00:00:00
21334,Natália,Almeida Lima,F,6727,6473,2020-04-12 00:00:00
21335,Laura,Almeida Lima,F,6727,6473,2020-12-24 00:00:00
21336,Eduarda,Almeida Lima,F,6727,6473,2020-11-05 00:00:00
21337,Arthur Miguel,Moura Barbosa,M,6723,3503,2020-05-01 00:00:00
21338,Carlos Eduardo,Moura Barbosa,M,6723,3503,2020-08-21 00:00:00
21339,Antony,Moura Barbosa,M,6723,3503,2020-06-21 00:00:00
21340,Matheus,Moura Barbosa,M,6723,3503,2020-06-21 00:00:00
21341,Maitê,Moura Barbosa,F,6723,3503,2020-11-23 00:00:00
21342,Ana Júlia,Moura Barbosa,F,6723,3503,2020-09-26 00:00:00
21343,Nicole,Moura Barbosa,F,6723,3503,2020-09-17 00:00:00
21344,Lívia,Moura Barbosa,F,6723,3503,2020-10-16 00:00:00
21345,Luiz Miguel,Carvalho Barbosa,M,6722,5346,2020-01-16 00:00:00
21346,Liam,Carvalho Barbosa,M,6722,5346,2020-10-15 00:00:00
21347,Ian,Carvalho Barbosa,M,6722,5346,2020-04-26 00:00:00
21348,Thomas,Carvalho Barbosa,M,6722,5346,2020-09-21 00:00:00
21349,Maria Eduarda,Carvalho Barbosa,F,6722,5346,2020-01-28 00:00:00
21350,Aylla,Carvalho Barbosa,F,6722,5346,2020-01-26 00:00:00
21351,Emanuella,Carvalho Barbosa,F,6722,5346,2020-01-23 00:00:00
21352,Cecilia,Carvalho Barbosa,F,6722,5346,2020-10-05 00:00:00
21353,João Miguel,Moura Barbosa,M,6721,8813,2020-02-04 00:00:00
21354,Noah,Moura Barbosa,M,6721,8813,2020-11-26 00:00:00
21355,Pedro,Moura Barbosa,M,6721,8813,2020-02-24 00:00:00
21356,Valentim,Moura Barbosa,M,6721,8813,2020-06-27 00:00:00
21357,Sara,Moura Barbosa,F,6721,8813,2020-07-08 00:00:00
21358,Marcela,Moura Barbosa,F,6721,8813,2020-12-07 00:00:00
21359,Allana,Moura Barbosa,F,6721,8813,2020-05-10 00:00:00
21360,Isis,Moura Barbosa,F,6721,8813,2020-11-20 00:00:00
21361,Isaque,Almeida Lima,M,6717,4722,2020-10-13 00:00:00
21362,Fernando,Almeida Lima,M,6717,4722,2020-07-22 00:00:00
21363,Danilo,Almeida Lima,M,6717,4722,2020-10-23 00:00:00
21364,Vitor Hugo,Almeida Lima,M,6717,4722,2020-11-27 00:00:00
21365,Maria Fernanda,Almeida Lima,F,6717,4722,2020-12-21 00:00:00
21366,Alice,Almeida Lima,F,6717,4722,2020-01-17 00:00:00
21367,Caroline,Almeida Lima,F,6717,4722,2020-11-22 00:00:00
21368,Eduarda,Almeida Lima,F,6717,4722,2020-04-14 00:00:00
21369,Anthony,Gomes Almeida,M,6716,6287,2020-05-11 00:00:00
21370,Arthur Gabriel,Gomes Almeida,M,6716,6287,2020-11-22 00:00:00
21371,Henry,Gomes Almeida,M,6716,6287,2020-03-11 00:00:00
21372,Gustavo Henrique,Gomes Almeida,M,6716,6287,2020-10-22 00:00:00
21373,Clara,Gomes Almeida,F,6716,6287,2020-05-23 00:00:00
21374,Giovanna,Gomes Almeida,F,6716,6287,2020-04-27 00:00:00
21375,Isadora,Gomes Almeida,F,6716,6287,2020-10-02 00:00:00
21376,Bella,Gomes Almeida,F,6716,6287,2020-06-06 00:00:00
21377,Marcelo,Almeida Carvalho,M,6715,6084,2020-08-15 00:00:00
21378,Théo,Almeida Carvalho,M,6715,6084,2020-10-02 00:00:00
21379,Isaac,Almeida Carvalho,M,6715,6084,2020-08-24 00:00:00
21380,Igor,Almeida Carvalho,M,6715,6084,2020-11-05 00:00:00
21381,Raquel,Almeida Carvalho,F,6715,6084,2020-07-28 00:00:00
21382,Juliana,Almeida Carvalho,F,6715,6084,2020-01-09 00:00:00
21383,Lara,Almeida Carvalho,F,6715,6084,2020-05-18 00:00:00
21384,Emilly,Almeida Carvalho,F,6715,6084,2020-06-23 00:00:00
21385,Otto,Mota Carvalho,M,6711,5974,2020-02-15 00:00:00
21386,Luiz Otávio,Mota Carvalho,M,6711,5974,2020-02-18 00:00:00
21387,Benjamim,Mota Carvalho,M,6711,5974,2020-03-14 00:00:00
21388,Lorenzo,Mota Carvalho,M,6711,5974,2020-04-13 00:00:00
21389,Ana Julia,Mota Carvalho,F,6711,5974,2020-09-06 00:00:00
21390,Joana,Mota Carvalho,F,6711,5974,2020-07-15 00:00:00
21391,Maria Luísa,Mota Carvalho,F,6711,5974,2020-11-18 00:00:00
21392,Marcela,Mota Carvalho,F,6711,5974,2020-07-10 00:00:00
21393,Gael Henrique,Sousa Mota,M,6710,5861,2020-01-12 00:00:00
21394,Gael Henrique,Sousa Mota,M,6710,5861,2020-12-04 00:00:00
21395,Davi,Sousa Mota,M,6710,5861,2020-01-02 00:00:00
21396,Kaique,Sousa Mota,M,6710,5861,2020-11-07 00:00:00
21397,Bárbara,Sousa Mota,F,6710,5861,2020-12-10 00:00:00
21398,Ayla,Sousa Mota,F,6710,5861,2020-09-11 00:00:00
21399,Isabella,Sousa Mota,F,6710,5861,2020-09-16 00:00:00
21400,Júlia,Sousa Mota,F,6710,5861,2020-05-01 00:00:00
21401,Ryan,Mota Barbosa,M,6709,8338,2020-06-04 00:00:00
21402,Rafael,Mota Barbosa,M,6709,8338,2020-08-15 00:00:00
21403,Alexandre,Mota Barbosa,M,6709,8338,2020-07-04 00:00:00
21404,Lorenzo,Mota Barbosa,M,6709,8338,2020-04-28 00:00:00
21405,Maria Helena,Mota Barbosa,F,6709,8338,2020-04-20 00:00:00
21406,Maitê,Mota Barbosa,F,6709,8338,2020-08-13 00:00:00
21407,Gabriela,Mota Barbosa,F,6709,8338,2020-10-23 00:00:00
21408,Aurora,Mota Barbosa,F,6709,8338,2020-06-28 00:00:00
21409,Luiz Fernando,Pinto Lima,M,6705,9348,2020-01-21 00:00:00
21410,Vitor Gabriel,Pinto Lima,M,6705,9348,2020-12-09 00:00:00
21411,Davi,Pinto Lima,M,6705,9348,2020-10-20 00:00:00
21412,Joaquim,Pinto Lima,M,6705,9348,2020-08-10 00:00:00
21413,Marina,Pinto Lima,F,6705,9348,2020-11-13 00:00:00
21414,Bruna,Pinto Lima,F,6705,9348,2020-12-05 00:00:00
21415,Isabelly,Pinto Lima,F,6705,9348,2020-03-16 00:00:00
21416,Mirella,Pinto Lima,F,6705,9348,2020-06-07 00:00:00
21417,Davi Lucca,Pinto Lima,M,6704,6402,2020-09-16 00:00:00
21418,Antony,Pinto Lima,M,6704,6402,2020-07-10 00:00:00
21419,Anthony Gabriel,Pinto Lima,M,6704,6402,2020-02-16 00:00:00
21420,Apollo,Pinto Lima,M,6704,6402,2020-10-23 00:00:00
21421,Isabel,Pinto Lima,F,6704,6402,2020-06-16 00:00:00
